"cod_universidad","des_universidad","anio","cod_capitulo","des_capitulo","cod_articulo","des_articulo","cod_concepto","des_concepto","cod_subconcepto","des_subconcepto","cod_partida","des_partida","cod_seccion","des_seccion","cod_servicio","des_servicio","cod_unidad_de_coste","des_unidad_de_coste","cod_organica_libre_1","des_organica_libre_1","cod_organica_libre_2","des_organica_libre_2","cod_grupo","des_grupo","cod_funcion","des_funcion","cod_subfuncion","des_subfuncion","cod_programa","des_programa","cod_subprograma","des_subprograma","fecha_referencia","credito_inicial","modificaciones","credito_total","gastos_comprometidos","obligaciones_reconocidas","pagos_netos"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","227","Trab. Realizados por Otras Empresas","22706","Estudios y Trabajos Técnicos","2270600","Estudios y Trabajos Técnicos","03","VR CENTROS Y DEP.","0390","FACULTADES","0390244","F. ENFERMERÍA, FISIO","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","1959,76","1959,76","0","0","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","227","Trab. Realizados por Otras Empresas","22708","Trabajos de Imprenta","2270800","Trabajos de Imprenta","03","VR CENTROS Y DEP.","0390","FACULTADES","0390244","F. ENFERMERÍA, FISIO","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","3500","0","3500","2096,66","2096,66","2096,66"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","227","Trab. Realizados por Otras Empresas","22799","Otros Trabajos","2279900","Otros Trabajos","03","VR CENTROS Y DEP.","0390","FACULTADES","0390244","F. ENFERMERÍA, FISIO","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","6000","3591,07","9591,07","15649,44","15649,44","14440,79"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","228","Gastos Programas Especificos","22899","Gastos Prog. Espec","2289900","Gastos Prog. Espec","03","VR CENTROS Y DEP.","0390","FACULTADES","0390244","F. ENFERMERÍA, FISIO","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","4206,39","4206,39","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","23","Indemnizaciones por Razón del Servicio","231","Comisiones de Servicio","23100","Comisiones de Servicio","2310000","Comisiones de Servicio","03","VR CENTROS Y DEP.","0390","FACULTADES","0390244","F. ENFERMERÍA, FISIO","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","6000","0","6000","0","0","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","23","Indemnizaciones por Razón del Servicio","231","Comisiones de Servicio","23100","Comisiones de Servicio","2310041","Transporte","03","VR CENTROS Y DEP.","0390","FACULTADES","0390244","F. ENFERMERÍA, FISIO","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","535,19","535,19","359,31"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","23","Indemnizaciones por Razón del Servicio","231","Comisiones de Servicio","23100","Comisiones de Servicio","2310042","Alojamiento","03","VR CENTROS Y DEP.","0390","FACULTADES","0390244","F. ENFERMERÍA, FISIO","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","152,77","152,77","64,67"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","23","Indemnizaciones por Razón del Servicio","231","Comisiones de Servicio","23100","Comisiones de Servicio","2310043","Manutencion","03","VR CENTROS Y DEP.","0390","FACULTADES","0390244","F. ENFERMERÍA, FISIO","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","56,1","56,1","56,1"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","23","Indemnizaciones por Razón del Servicio","231","Comisiones de Servicio","23100","Comisiones de Servicio","2310044","Inscripciones Personales","03","VR CENTROS Y DEP.","0390","FACULTADES","0390244","F. ENFERMERÍA, FISIO","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","1236","1236","366"
"010","Universidad Complutense de Madrid","2015","4","Transferencias Corrientes","48","Transferencias Corrientes a Familias e Inst. SFL","480","Trans. Corr. a Inst. Sin Fines de Lucro","48000","Cooperación al Desarrollo","4800000","Cooperación al Desarrollo","03","VR CENTROS Y DEP.","0390","FACULTADES","0390244","F. ENFERMERÍA, FISIO","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","2373,17","-2373,17","0","0","0","0"
"010","Universidad Complutense de Madrid","2015","6","Inversiones Reales","62","Inversión Nueva","620","Inversión Nueva","62001","Equipamiento Nuevo","6200100","Equipamiento Nuevo","03","VR CENTROS Y DEP.","0390","FACULTADES","0390244","F. ENFERMERÍA, FISIO","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","15600","37918,39","53518,39","0","0","0"
"010","Universidad Complutense de Madrid","2015","6","Inversiones Reales","62","Inversión Nueva","620","Inversión Nueva","62001","Equipamiento Nuevo","6200128","Mobiliario y Enseres","03","VR CENTROS Y DEP.","0390","FACULTADES","0390244","F. ENFERMERÍA, FISIO","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","6729,59","6729,59","783,69"
"010","Universidad Complutense de Madrid","2015","6","Inversiones Reales","62","Inversión Nueva","620","Inversión Nueva","62001","Equipamiento Nuevo","6200129","Equipos Informaticos","03","VR CENTROS Y DEP.","0390","FACULTADES","0390244","F. ENFERMERÍA, FISIO","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","32329,73","32329,73","4602,21"
"010","Universidad Complutense de Madrid","2015","6","Inversiones Reales","62","Inversión Nueva","620","Inversión Nueva","62001","Equipamiento Nuevo","620012A","Otro Inmovilizado Material","03","VR CENTROS Y DEP.","0390","FACULTADES","0390244","F. ENFERMERÍA, FISIO","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","16508,34","16508,34","0"
"010","Universidad Complutense de Madrid","2015","6","Inversiones Reales","63","Inversión para Reposición","630","Inversión de Reposición","63000","Obras de Reforma, Mantenimiento y Seguridad","6300000","Obras de Reforma, Mantenimiento y Seguridad","03","VR CENTROS Y DEP.","0390","FACULTADES","0390244","F. ENFERMERÍA, FISIO","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","11700","2670","14370","0","0","0"
"010","Universidad Complutense de Madrid","2015","6","Inversiones Reales","63","Inversión para Reposición","630","Inversión de Reposición","63000","Obras de Reforma, Mantenimiento y Seguridad","6300022","Reparaciones Menores","03","VR CENTROS Y DEP.","0390","FACULTADES","0390244","F. ENFERMERÍA, FISIO","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","14019,63","14019,63","4102,59"
"010","Universidad Complutense de Madrid","2015","6","Inversiones Reales","63","Inversión para Reposición","630","Inversión de Reposición","63001","Equipamiento de Reposición","6300100","Equipamiento de Reposición","03","VR CENTROS Y DEP.","0390","FACULTADES","0390244","F. ENFERMERÍA, FISIO","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","36745","99,010000000002","36844,01","0","0","0"
"010","Universidad Complutense de Madrid","2015","6","Inversiones Reales","63","Inversión para Reposición","630","Inversión de Reposición","63001","Equipamiento de Reposición","6300128","Mobiliario y Enseres","03","VR CENTROS Y DEP.","0390","FACULTADES","0390244","F. ENFERMERÍA, FISIO","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","12334,75","12334,75","7467,56"
"010","Universidad Complutense de Madrid","2015","6","Inversiones Reales","63","Inversión para Reposición","630","Inversión de Reposición","63001","Equipamiento de Reposición","6300129","Equipos Informáticos","03","VR CENTROS Y DEP.","0390","FACULTADES","0390244","F. ENFERMERÍA, FISIO","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","22810,36","22810,36","20948,57"
"010","Universidad Complutense de Madrid","2015","1","Gastos de Personal","12","Personal Funcionario","121","Retribuciones Complementarias","12102","Cargos Académicos","1210200","Cargos Académicos","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","6504,24","0","6504,24","6504,24","6504,24","6504,24"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","20","Arrendamientos y Cánones","204","Material de Transporte","20400","Material de Transporte","2040000","Material de Transporte","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","1000","-220","780","0","0","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","20","Arrendamientos y Cánones","205","Mobiliario y Enseres","20500","Mobiliario y Enseres","2050000","Mobiliario y Enseres","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","3000","0","3000","0","0","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","20","Arrendamientos y Cánones","209","Otro Inmovilizado Material","20900","Otro Inmovilizado Material","2090000","Otro Inmovilizado Material","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","1500","0","1500","0","0","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","21","Reparaciones, Mantenimiento y Conservación","212","Edificios y Otras Construcciones","21200","Edificios y Otras Construcciones","2120000","Edificios y Otras Construcciones","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","5000","0","5000","4801,28","4801,28","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","21","Reparaciones, Mantenimiento y Conservación","213","Maquinaria, Instalaciones y Utillaje","21300","Maquinaria, Instalaciones y Utillaje","2130000","Maquinaria, Instalaciones y Utillaje","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","5000","-3799,81","1200,19","0","0","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","21","Reparaciones, Mantenimiento y Conservación","213","Maquinaria, Instalaciones y Utillaje","21300","Maquinaria, Instalaciones y Utillaje","2130026","Maquinaria","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","4012,62","4012,62","2268,5"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","21","Reparaciones, Mantenimiento y Conservación","213","Maquinaria, Instalaciones y Utillaje","21300","Maquinaria, Instalaciones y Utillaje","2130027","Utillaje","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","579,69","579,69","206,18"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","21","Reparaciones, Mantenimiento y Conservación","214","Material de Transporte","21400","Material de Transporte","2140000","Material de Transporte","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","754,43","754,43","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","21","Reparaciones, Mantenimiento y Conservación","215","Mobiliario y Enseres","21500","Mobiliario y Enseres","2150000","Mobiliario y Enseres","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","1000","0","1000","154,4","154,4","154,4"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","21","Reparaciones, Mantenimiento y Conservación","216","Equipos para Procesos de Información","21600","Equipos para Procesos de Información","2160000","Equipos para Procesos de Informacion","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","10000","0","10000","1193,06","1193,06","552,97"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","21","Reparaciones, Mantenimiento y Conservación","217","Equipos Audiovisuales","21700","Equipos Audiovisuales","2170000","Equipos Audiovisuales","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","3000","0","3000","94,38","94,38","94,38"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","21","Reparaciones, Mantenimiento y Conservación","219","Otro Inmovilizado Material","21900","Otro Inmovilizado Material","2190000","Otro Inmovilizado Material","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","1000","0","1000","0","0","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","220","Material Fungible de Oficina","22000","Fungibles de Oficina","2200000","Fungibles de Oficina","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","57675,96","-48249,13","9426,83","11232,81","11232,81","7529,16"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","220","Material Fungible de Oficina","22002","Libros y Otras Publicaciones","2200200","Libros y Otras Publicaciones","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","22500","-2637,84","19862,16","14536,86","14536,86","11022,11"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","220","Material Fungible de Oficina","22003","Fungibles de Informática","2200300","Fungibles de Informática","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","20000","-3604,44","16395,56","22712,83","22712,83","13766,93"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","220","Material Fungible de Oficina","22004","Libros y Otras Publicaciones Centralizadas","2200400","Libros y Otras Publicaciones Centralizadas","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","6030,75","-6030,75","0","0","0","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","220","Material Fungible de Oficina","22009","Otro Material no Inventariable","2200900","Otro Material no Inventariable","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","5000","0","5000","7275,59","7275,59","4912,87"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","221","Suministros","22103","Combustible","2210300","Combustible","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","1570,52","1570,52","763,56"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","221","Suministros","22106","Productos Farmacéuticos","2210600","Productos Farmacéuticos","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","1000","0","1000","0","0","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","221","Suministros","22108","Material Deportivo","2210800","Material Deportivo","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","600","0","600","0","0","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","222","Comunicaciones","22200","Servicios Telefónicos","2220000","Servicios Telefónicos","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","15000","0","15000","0","0","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","222","Comunicaciones","22200","Servicios Telefónicos","2220058","Consumo Ibercom","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","8855,27","8855,27","6406,23"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","222","Comunicaciones","22201","Servicios Postales y Telegráficos","2220100","Servicios Postales y Telegráficos","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","1500","-659,96","840,04","30,45","30,45","8,82"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","225","Tributos","22500","Tributos y Aranceles","2250000","Tributos y Aranceles","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","178,18","178,18","125,59"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","226","Gastos Diversos","22601","Atenciones Protocolarias y Representativas","2260100","Atenciones Protocolarias y Representativas","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","575,7","575,7","575,7","575,7","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","226","Gastos Diversos","22602","Publicidad y Proganda","2260200","Publicidad y Proganda","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","500","0","500","0","0","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","226","Gastos Diversos","22605","Cuotas Inscripciones y Suscripciones","2260500","Cuotas Inscripciones y suscripciones","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","1000","0","1000","359,51","359,51","359,51"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","226","Gastos Diversos","22606","Reuniones y Conferencias","2260600","Reuniones y Conferencias","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","3000","0","3000","4061,91","4061,91","2962,46"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","226","Gastos Diversos","22607","Celebraciones y Actos Acedémicos","2260700","Celebraciones y Actos Acedémicos","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","3000","0","3000","0","0","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","226","Gastos Diversos","22615","Gastos Electorales","2261500","Gastos Electorales","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","500","0","500","980,2","980,2","860,2"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","226","Gastos Diversos","22616","Gastos de sepelios","2261600","Gastos de sepelios","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","1000","0","1000","0","0","0"
